numero_proyecto,id_proyecto,titulo,id_indicador,categoria,ambito,indicador,tipo_indicador,forma_evaluacion,unidad,estado,valor_detectado,evidencia,justificacion,confianza
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",DIV-02,DIVULGACION,,"Número de productos (comunicados, artículos, blogs, libros, videos, material para redes sociales, entre otros) diseñados y utilizados para comunicar los resultados del proyecto a públicos diversos.",CUANTITATIVO,CONTEO,productos,SIN_EVIDENCIA,,,No se indica un número de productos de divulgación.,0.99
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",DIV-03,DIVULGACION,,Número de menciones en medios de comunicación y redes sociales de los hallazgos del proyecto.,CUANTITATIVO,CONTEO,menciones,SIN_EVIDENCIA,,,No se indican menciones en medios de comunicación o redes sociales.,0.99
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",DIV-04,DIVULGACION,,"Nivel en que los resultados, metodologías o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por públicos diversos.",CUALITATIVO,NIVEL,,SIN_EVIDENCIA,,,"No se describe difusión abierta, reutilizable ni consulta de los resultados por públicos diversos.",0.98
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",DIV-05,DIVULGACION,,Número de espacios públicos promovidos por el proyecto para debatir la problemática investigativa y social más allá del ámbito académico.,CUANTITATIVO,CONTEO,espacios_publicos,SIN_EVIDENCIA,,,No se indica un número de espacios públicos promovidos.,0.99
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",CUL-01,IMPACTO_MAS_ALLA_ACADEMIA,CULTURA,"El proyecto fortalece procesos de construcción, preservación y revitalización de la memoria e identidad cultural en comunidades o territorios.",CUALITATIVO,CAMBIO,,NO_APLICA,,,"El proyecto aborda emisiones de materiales y riesgos ambientales y de salud, no procesos de memoria o identidad cultural.",0.98
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",CUL-02,IMPACTO_MAS_ALLA_ACADEMIA,CULTURA,"El proyecto promueve la conservación, valorización o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",CUALITATIVO,CAMBIO,,NO_APLICA,,,El proyecto no se orienta al patrimonio cultural material o inmaterial.,0.98
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",SOC-01,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,Mejora en la calidad de vida o bienestar atribuida al proyecto.,CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,"El resumen identifica riesgos potenciales, pero no demuestra una mejora atribuida en calidad de vida o bienestar.",0.97
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",SOC-02,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,"El proyecto contribuye a consolidar redes de colaboración y alianzas entre comunidades, organizaciones e instituciones.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se reportan redes de colaboración o alianzas consolidadas.,0.98
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",SOC-03,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,"El proyecto contribuyó a enfrentar desigualdades, exclusión o injusticia, promoviendo justicia social, equidad, inclusión y respeto a los derechos humanos.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,"No se reportan resultados relacionados con desigualdad, inclusión, equidad o derechos humanos.",0.98
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",SOC-04,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,Número de beneficiarios directos e indirectos.,CUANTITATIVO,CONTEO,beneficiarios,SIN_EVIDENCIA,,,No se indica un número de beneficiarios directos o indirectos.,0.99
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",TEC-01,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto desarrolla productos tecnológicos con participación de actores no académicos o sectores aplicados.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,"Se describe un prototipo, pero no participación de actores no académicos o sectores aplicados.",0.96
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",TEC-02,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto incluye procesos participativos de validación tecnológica con usuarios reales.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describen procesos de validación con usuarios reales.,0.98
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",TEC-03,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,Los resultados tecnológicos son desarrollados con potencial de comercialización.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se menciona potencial de comercialización de los resultados tecnológicos.,0.98
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",TEC-04,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto utiliza tecnología para maximizar el impacto positivo en comunidades o actores destinatarios.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se evidencia uso de tecnología para maximizar impacto positivo en comunidades o actores destinatarios.,0.97
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",TEC-05,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto genera desarrollos tecnológicos originales con aplicación demostrada fuera del ámbito académico.,CUALITATIVO,PRESENCIA,,EVIDENCIA_PARCIAL,,se ha diseñado y fabricado un prototipo de cámara de medición,Se reporta un desarrollo tecnológico. No se demuestra su originalidad ni aplicación fuera del ámbito académico.,0.9
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",TEC-06,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto aplica tecnologías preexistentes de forma novedosa y contextualizada para resolver problemas locales.,CUALITATIVO,PRESENCIA,,EVIDENCIA_PARCIAL,,acoplando una serie de sensores para COVs,El proyecto emplea sensores en una cámara de medición para estudiar una problemática contextualizada. No se demuestra que la aplicación sea novedosa ni que resuelva un problema local.,0.83
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",TEC-07,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,"Las soluciones tecnológicas generadas por el proyecto son adoptadas, adaptadas o sostenidas por actores de interés externos a la academia.",CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,"No se reporta adopción, adaptación o sostenimiento de soluciones tecnológicas por actores externos.",0.98
2,2,"Compuestos Orgánicos Volátiles en Materiales Poliméricos Sostenibles de Uso Arquitectónico e Interiores: Caso de Estudio Pontificia Universidad Javeriana, Bogotá - Colombia [Volatile Organic Compounds in Sustainable Polymeric Materials for Architectural and Interior Use: Case Study at Pontificia Universidad Javeriana, Bogotá - Colombia] [Compostos Orgânicos Voláteis em Materiais Poliméricos Sustentáveis para Uso Arquitetônico e Interior: Estudo de Caso Pontificia Universidad Javeriana, Bogotá - Colômbia]",ECO-01,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,"El proyecto genera ingresos adicionales mediante la implementación, validación o comercialización de procesos, metodologías o productos nuevos o mejorados.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se reportan ingresos adicionales derivados del proyecto.,0.99
